,scaled_input_age,scaled_input_capital-gain,scaled_input_capital-loss,scaled_input_hours-per-week,scaled_input_workclass,scaled_input_education,scaled_input_marital-status,scaled_input_occupation,scaled_input_relationship,scaled_input_race,scaled_input_sex,scaled_input_native-country,scaled_input_class,origin_input_age,origin_input_capital-gain,origin_input_capital-loss,origin_input_hours-per-week,origin_input_workclass,origin_input_education,origin_input_marital-status,origin_input_occupation,origin_input_relationship,origin_input_race,origin_input_sex,origin_input_native-country,origin_input_class,scaled_adv_age,scaled_adv_capital-gain,scaled_adv_capital-loss,scaled_adv_hours-per-week,scaled_adv_workclass,scaled_adv_education,scaled_adv_marital-status,scaled_adv_occupation,scaled_adv_relationship,scaled_adv_race,scaled_adv_sex,scaled_adv_native-country,origin_adv_age,origin_adv_capital-gain,origin_adv_capital-loss,origin_adv_hours-per-week,origin_adv_workclass,origin_adv_education,origin_adv_marital-status,origin_adv_occupation,origin_adv_relationship,origin_adv_race,origin_adv_sex,origin_adv_native-country,running_time,Predict_Success,Attack_Success?,ground_truth,prediction,adv_prediction
0,0.136986301369863,0.0,0.0,0.37755102040816324,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,<=50K,27.0,0.0,0.0,38.0,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,<=50K,0.14598714,0.13338171,0.01442245,0.38943824,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,27.65706,13338.037,62.824192,39.164948,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,846.9179136753082,Y,Y,<=50K,<=50K,>50K
0,0.3835616438356165,0.0,0.0,0.39795918367346933,State-gov,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,<=50K,45.00000000000001,0.0,0.0,40.0,State-gov,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,<=50K,0.38413373,0.0077227405,0.0009186689,0.3989042,State-gov,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,45.04176,772.26636,4.001722,40.092613,State-gov,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,846.9179136753082,Y,Y,<=50K,<=50K,>50K
0,0.1643835616438356,0.0,0.0,0.5510204081632653,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States,>50K,29.0,0.0,0.0,55.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States,>50K,0.14904383,0.0,0.0,0.5267405,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States,27.8802,0.0,0.0,52.620567,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States,846.9179136753082,Y,Y,>50K,>50K,<=50K
0,0.1780821917808219,0.0,0.0,0.39795918367346933,Private,Bachelors,Never-married,Machine-op-inspct,Not-in-family,White,Female,United-States,<=50K,30.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Machine-op-inspct,Not-in-family,White,Female,United-States,<=50K,0.18514636,0.12559776,0.015290866,0.41225666,Private,Bachelors,Never-married,Machine-op-inspct,Not-in-family,White,Female,United-States,30.515684,12559.65,66.60701,41.401154,Private,Bachelors,Never-married,Machine-op-inspct,Not-in-family,White,Female,United-States,846.9179136753082,Y,Y,<=50K,<=50K,>50K
0,0.1643835616438356,0.022020220202202023,0.0,0.5,Self-emp-not-inc,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,United-States,<=50K,29.0,2202.0,0.0,50.00000000000001,Self-emp-not-inc,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,United-States,<=50K,0.16983056,0.11224775,0.009615245,0.50881463,Self-emp-not-inc,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,United-States,29.39763,11224.663,41.88401,50.863834,Self-emp-not-inc,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,United-States,846.9179136753082,Y,Y,<=50K,<=50K,>50K
0,0.46575342465753417,0.0,0.0,0.4693877551020408,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,50.99999999999999,0.0,0.0,47.0,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.4480177,0.0,0.0,0.43669435,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,49.705288,0.0,0.0,43.796047,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,846.9179136753082,Y,Y,>50K,>50K,<=50K
0,0.5616438356164384,0.15024150241502415,0.0,0.6020408163265305,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,58.00000000000001,15024.0,0.0,59.99999999999999,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.55336195,0.0030639172,0.0,0.5877065,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,57.395424,306.38864,0.0,58.595238,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,846.9179136753082,Y,Y,>50K,>50K,<=50K
0,0.0684931506849315,0.0,0.0,0.39795918367346933,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,Other,Female,United-States,<=50K,22.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,Other,Female,United-States,<=50K,0.08054377,0.18517213,0.021592155,0.41551775,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,Other,Female,United-States,22.879694,18517.027,94.05543,41.720737,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,Other,Female,United-States,846.9179136753082,Y,Y,<=50K,<=50K,>50K
0,0.4520547945205479,0.0,0.0,0.39795918367346933,Private,Assoc-acdm,Divorced,Sales,Not-in-family,White,Female,United-States,<=50K,50.0,0.0,0.0,40.0,Private,Assoc-acdm,Divorced,Sales,Not-in-family,White,Female,United-States,<=50K,0.45767617,0.09470329,0.009813619,0.40881723,Private,Assoc-acdm,Divorced,Sales,Not-in-family,White,Female,United-States,50.410362,9470.234,42.748123,41.064087,Private,Assoc-acdm,Divorced,Sales,Not-in-family,White,Female,United-States,846.9179136753082,Y,Y,<=50K,<=50K,>50K
0,0.4520547945205479,0.03103031030310303,0.0,0.39795918367346933,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K,50.0,3103.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K,0.45269936,0.040814266,0.0009479717,0.39909315,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,50.047054,4081.3857,4.129365,40.11113,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,846.9179136753082,N,N,>50K,<=50K,>50K
