,scaled_input_age,scaled_input_capital-gain,scaled_input_capital-loss,scaled_input_hours-per-week,scaled_input_workclass,scaled_input_education,scaled_input_marital-status,scaled_input_occupation,scaled_input_relationship,scaled_input_race,scaled_input_sex,scaled_input_native-country,scaled_input_class,origin_input_age,origin_input_capital-gain,origin_input_capital-loss,origin_input_hours-per-week,origin_input_workclass,origin_input_education,origin_input_marital-status,origin_input_occupation,origin_input_relationship,origin_input_race,origin_input_sex,origin_input_native-country,origin_input_class,scaled_adv_age,scaled_adv_capital-gain,scaled_adv_capital-loss,scaled_adv_hours-per-week,scaled_adv_workclass,scaled_adv_education,scaled_adv_marital-status,scaled_adv_occupation,scaled_adv_relationship,scaled_adv_race,scaled_adv_sex,scaled_adv_native-country,origin_adv_age,origin_adv_capital-gain,origin_adv_capital-loss,origin_adv_hours-per-week,origin_adv_workclass,origin_adv_education,origin_adv_marital-status,origin_adv_occupation,origin_adv_relationship,origin_adv_race,origin_adv_sex,origin_adv_native-country,running_time,Predict_Success,Attack_Success?,ground_truth,prediction,adv_prediction
0,0.136986301369863,0.0,0.0,0.37755102040816324,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,<=50K,27.0,0.0,0.0,38.0,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,<=50K,0.14624695,0.13382423,0.012871387,0.3941441,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,27.676027,13382.289,56.067764,39.62612,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,883.6215121746063,Y,Y,<=50K,<=50K,>50K
0,0.3835616438356165,0.0,0.0,0.39795918367346933,State-gov,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,<=50K,45.00000000000001,0.0,0.0,40.0,State-gov,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,<=50K,0.3839066,0.0077847824,0.00076787063,0.3988115,State-gov,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,45.02518,778.47046,3.3448446,40.083527,State-gov,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,883.6215121746063,Y,Y,<=50K,<=50K,>50K
0,0.1643835616438356,0.0,0.0,0.5510204081632653,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States,>50K,29.0,0.0,0.0,55.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States,>50K,0.15151724,0.0,0.0,0.5273028,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States,28.060759,0.0,0.0,52.675674,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States,883.6215121746063,Y,Y,>50K,>50K,<=50K
0,0.1780821917808219,0.0,0.0,0.39795918367346933,Private,Bachelors,Never-married,Machine-op-inspct,Not-in-family,White,Female,United-States,<=50K,30.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Machine-op-inspct,Not-in-family,White,Female,United-States,<=50K,0.18531443,0.12677227,0.010857925,0.4123032,Private,Bachelors,Never-married,Machine-op-inspct,Not-in-family,White,Female,United-States,30.527952,12677.101,47.29712,41.405716,Private,Bachelors,Never-married,Machine-op-inspct,Not-in-family,White,Female,United-States,883.6215121746063,Y,Y,<=50K,<=50K,>50K
0,0.1643835616438356,0.022020220202202023,0.0,0.5,Self-emp-not-inc,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,United-States,<=50K,29.0,2202.0,0.0,50.00000000000001,Self-emp-not-inc,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,United-States,<=50K,0.17031349,0.11147332,0.009203875,0.5119961,Self-emp-not-inc,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,United-States,29.432884,11147.221,40.092083,51.175617,Self-emp-not-inc,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,United-States,883.6215121746063,Y,Y,<=50K,<=50K,>50K
0,0.46575342465753417,0.0,0.0,0.4693877551020408,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,50.99999999999999,0.0,0.0,47.0,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.44646928,0.0,0.0,0.436964,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,49.592255,0.0,0.0,43.82247,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,883.6215121746063,Y,Y,>50K,>50K,<=50K
0,0.5616438356164384,0.15024150241502415,0.0,0.6020408163265305,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,58.00000000000001,15024.0,0.0,59.99999999999999,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.55495006,0.0021832157,0.0,0.5842316,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,57.511356,218.31938,0.0,58.2547,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,883.6215121746063,Y,Y,>50K,>50K,<=50K
0,0.0684931506849315,0.0,0.0,0.39795918367346933,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,Other,Female,United-States,<=50K,22.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,Other,Female,United-States,<=50K,0.082459256,0.18423833,0.0146055,0.41946512,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,Other,Female,United-States,23.019526,18423.648,63.621555,42.107582,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,Other,Female,United-States,883.6215121746063,Y,Y,<=50K,<=50K,>50K
0,0.4520547945205479,0.0,0.0,0.39795918367346933,Private,Assoc-acdm,Divorced,Sales,Not-in-family,White,Female,United-States,<=50K,50.0,0.0,0.0,40.0,Private,Assoc-acdm,Divorced,Sales,Not-in-family,White,Female,United-States,<=50K,0.45765656,0.09479721,0.00917076,0.40739787,Private,Assoc-acdm,Divorced,Sales,Not-in-family,White,Female,United-States,50.408928,9479.626,39.947834,40.92499,Private,Assoc-acdm,Divorced,Sales,Not-in-family,White,Female,United-States,883.6215121746063,Y,Y,<=50K,<=50K,>50K
0,0.4520547945205479,0.03103031030310303,0.0,0.39795918367346933,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K,50.0,3103.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K,0.45283276,0.040957976,0.00084301445,0.39883617,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,50.056793,4095.7566,3.6721709,40.085945,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,883.6215121746063,N,N,>50K,<=50K,>50K
0,0.35616438356164376,0.0,0.0,0.4183673469387755,Self-emp-not-inc,Bachelors,Never-married,Sales,Not-in-family,White,Male,United-States,<=50K,42.99999999999999,0.0,0.0,42.0,Self-emp-not-inc,Bachelors,Never-married,Sales,Not-in-family,White,Male,United-States,<=50K,0.36122608,0.080867164,0.008484589,0.4270016,Self-emp-not-inc,Bachelors,Never-married,Sales,Not-in-family,White,Male,United-States,43.369503,8086.6357,36.95887,42.846157,Self-emp-not-inc,Bachelors,Never-married,Sales,Not-in-family,White,Male,United-States,883.6215121746063,Y,Y,<=50K,<=50K,>50K
0,0.27397260273972607,0.0,0.0,0.39795918367346933,Private,HS-grad,Divorced,Handlers-cleaners,Not-in-family,White,Male,United-States,<=50K,37.00000000000001,0.0,0.0,40.0,Private,HS-grad,Divorced,Handlers-cleaners,Not-in-family,White,Male,United-States,<=50K,0.27887508,0.13833852,0.012232978,0.4124661,Private,HS-grad,Divorced,Handlers-cleaners,Not-in-family,White,Male,United-States,37.35788,13833.714,53.28685,41.421677,Private,HS-grad,Divorced,Handlers-cleaners,Not-in-family,White,Male,United-States,883.6215121746063,Y,Y,<=50K,<=50K,>50K
0,0.32876712328767127,0.0,0.0,0.39795918367346933,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,<=50K,41.00000000000001,0.0,0.0,40.0,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,<=50K,0.33169466,0.071570545,0.0060216924,0.4061442,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,41.21371,7156.983,26.230492,40.80213,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,883.6215121746063,N,N,>50K,<=50K,>50K
0,0.3972602739726027,0.0,0.0,0.44897959183673464,Private,7th-8th,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,<=50K,46.0,0.0,0.0,45.0,Private,7th-8th,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,<=50K,0.40001753,0.057164483,0.004545314,0.45625177,Private,7th-8th,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,46.20128,5716.391,19.799387,45.712673,Private,7th-8th,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,883.6215121746063,Y,Y,<=50K,<=50K,>50K
0,0.2191780821917808,0.0,0.0,0.346938775510204,Private,Some-college,Married-civ-spouse,Other-service,Wife,White,Female,United-States,<=50K,33.0,0.0,0.0,35.0,Private,Some-college,Married-civ-spouse,Other-service,Wife,White,Female,United-States,<=50K,0.22159739,0.054154187,0.005666574,0.35297775,Private,Some-college,Married-civ-spouse,Other-service,Wife,White,Female,United-States,33.17661,5415.3647,24.683596,35.59182,Private,Some-college,Married-civ-spouse,Other-service,Wife,White,Female,United-States,883.6215121746063,Y,Y,<=50K,<=50K,>50K
0,0.3835616438356165,0.0,0.0,0.24489795918367346,Private,11th,Separated,Adm-clerical,Unmarried,Black,Female,United-States,<=50K,45.00000000000001,0.0,0.0,25.000000000000004,Private,11th,Separated,Adm-clerical,Unmarried,Black,Female,United-States,<=50K,0.39773524,0.18240541,0.014928229,0.26180857,Private,11th,Separated,Adm-clerical,Unmarried,Black,Female,United-States,46.03467,18240.36,65.02737,26.65724,Private,11th,Separated,Adm-clerical,Unmarried,Black,Female,United-States,883.6215121746063,Y,Y,<=50K,<=50K,>50K
0,0.35616438356164376,0.03103031030310303,0.0,0.47959183673469385,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,42.99999999999999,3103.0,0.0,48.0,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.34863627,0.0,0.0,0.4656766,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,42.450447,0.0,0.0,46.636307,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,883.6215121746063,Y,Y,>50K,>50K,<=50K
0,0.4794520547945205,0.0,0.0,0.39795918367346933,Self-emp-inc,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,52.0,0.0,0.0,40.0,Self-emp-inc,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.4419808,0.0,0.0,0.32820284,Self-emp-inc,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,49.2646,0.0,0.0,33.16388,Self-emp-inc,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,883.6215121746063,N,N,<=50K,>50K,<=50K
