,scaled_input_age,scaled_input_priors_count,scaled_input_days_b_screening_arrest,scaled_input_length_of_stay,scaled_input_age_cat,scaled_input_sex,scaled_input_race,scaled_input_c_charge_degree,scaled_input_is_recid,scaled_input_is_violent_recid,scaled_input_two_year_recid,scaled_input_class,origin_input_age,origin_input_priors_count,origin_input_days_b_screening_arrest,origin_input_length_of_stay,origin_input_age_cat,origin_input_sex,origin_input_race,origin_input_c_charge_degree,origin_input_is_recid,origin_input_is_violent_recid,origin_input_two_year_recid,origin_input_class,scaled_adv_age,scaled_adv_priors_count,scaled_adv_days_b_screening_arrest,scaled_adv_length_of_stay,scaled_adv_age_cat,scaled_adv_sex,scaled_adv_race,scaled_adv_c_charge_degree,scaled_adv_is_recid,scaled_adv_is_violent_recid,scaled_adv_two_year_recid,origin_adv_age,origin_adv_priors_count,origin_adv_days_b_screening_arrest,origin_adv_length_of_stay,origin_adv_age_cat,origin_adv_sex,origin_adv_race,origin_adv_c_charge_degree,origin_adv_is_recid,origin_adv_is_violent_recid,origin_adv_two_year_recid,running_time,Predict_Success,Attack_Success?,ground_truth,prediction,adv_prediction
0,0.5641025641025641,0.0,0.0,0.0012515644555694619,Greater than 45,Male,Caucasian,F,0,0,0,Medium-Low,62.0,0.0,0.0,1.0,Greater than 45,Male,Caucasian,F,0,0,0,Medium-Low,0.16163665,0.2733199,0.0,0.22063544,Greater than 45,Male,Caucasian,F,0,0,0,30.607658,10.386156,0.0,176.28772,Greater than 45,Male,Caucasian,F,0,0,0,200.53846979141235,Y,Y,Medium-Low,Medium-Low,High
0,0.12820512820512822,0.02631578947368421,0.000946073793755913,0.0012515644555694619,25 - 45,Male,African-American,M,0,0,0,Medium-Low,28.0,1.0,1.0,1.0,25 - 45,Male,African-American,M,0,0,0,Medium-Low,0.06706602,0.096759185,0.061993502,0.0046521444,25 - 45,Male,African-American,M,0,0,0,23.23115,3.6768491,65.52713,3.7170634,25 - 45,Male,African-American,M,0,0,0,200.53846979141235,Y,Y,Medium-Low,Medium-Low,High
0,0.5,0.21052631578947367,0.0,0.0012515644555694619,Greater than 45,Male,African-American,M,1,0,1,Medium-Low,57.0,8.0,0.0,1.0,Greater than 45,Male,African-American,M,1,0,1,Medium-Low,0.43309116,0.27876496,0.10572236,0.106973924,Greater than 45,Male,African-American,M,1,0,1,51.78111,10.593069,111.748535,85.47217,Greater than 45,Male,African-American,M,1,0,1,200.53846979141235,Y,Y,Medium-Low,Medium-Low,High
0,0.01282051282051283,0.02631578947368421,0.0,0.0012515644555694619,Less than 25,Male,African-American,F,1,0,1,High,19.0,1.0,0.0,1.0,Less than 25,Male,African-American,F,1,0,1,High,0.01080018,0.02490015,0.0027000906,0.0015427389,Less than 25,Male,African-American,F,1,0,1,18.842415,0.9462057,2.8539958,1.2326484,Less than 25,Male,African-American,F,1,0,1,200.53846979141235,Y,Y,High,High,Medium-Low
0,0.24358974358974358,0.0,0.000946073793755913,0.0012515644555694619,25 - 45,Female,Other,M,0,0,0,Medium-Low,37.0,0.0,1.0,1.0,25 - 45,Female,Other,M,0,0,0,Medium-Low,0.3302467,0.33840722,0.009506531,0.088915564,25 - 45,Female,Native American,M,0,0,0,43.75924,12.859474,10.048404,71.04353,25 - 45,Female,Native American,M,0,0,0,200.53846979141235,Y,Y,Medium-Low,Medium-Low,High
0,0.06410256410256412,0.10526315789473684,0.000946073793755913,0.0,Less than 25,Male,African-American,F,1,0,1,High,23.0,4.0,1.0,0.0,Less than 25,Male,African-American,F,1,0,1,High,0.069002114,0.0902414,0.008111866,1.889572e-05,Less than 25,Male,African-American,F,1,0,1,23.382164,3.4291732,8.574243,0.0150976805,Less than 25,Male,African-American,F,1,0,1,200.53846979141235,Y,Y,High,High,Medium-Low
0,0.10256410256410256,0.05263157894736842,0.000946073793755913,0.0,25 - 45,Male,Caucasian,F,0,0,0,Medium-Low,26.0,2.0,1.0,0.0,25 - 45,Male,Caucasian,F,0,0,0,Medium-Low,0.064607576,0.09769515,0.034842953,0.043651234,25 - 45,Male,Caucasian,F,0,0,0,23.03939,3.7124157,36.829002,34.877335,25 - 45,Male,Caucasian,F,0,0,0,200.53846979141235,Y,Y,Medium-Low,Medium-Low,High
0,0.576923076923077,0.02631578947368421,0.000946073793755913,0.0,Greater than 45,Male,Caucasian,F,0,0,0,Medium-Low,63.0,1.0,1.0,0.0,Greater than 45,Male,Caucasian,F,0,0,0,Medium-Low,0.23140621,0.37183264,0.30658692,0.23307896,Greater than 45,Male,Caucasian,F,0,0,0,36.049683,14.129641,324.06238,186.23009,Greater than 45,Male,Caucasian,F,0,0,0,200.53846979141235,Y,Y,Medium-Low,Medium-Low,High
0,0.4871794871794872,0.0,0.000946073793755913,0.007509386733416772,Greater than 45,Male,African-American,F,0,0,0,Medium-Low,56.0,0.0,1.0,6.0,Greater than 45,Male,African-American,F,0,0,0,Medium-Low,0.2792944,0.23952149,0.015818212,0.20651792,Greater than 45,Male,African-American,F,0,0,0,39.784966,9.101816,16.71985,165.00781,Greater than 45,Male,African-American,F,0,0,0,200.53846979141235,Y,Y,Medium-Low,Medium-Low,High
0,0.15384615384615383,0.05263157894736842,0.020813623462630083,0.0,25 - 45,Male,Caucasian,F,0,0,0,Medium-Low,30.0,2.0,21.999999999999996,0.0,25 - 45,Male,Caucasian,F,0,0,0,Medium-Low,0.09225189,0.119010575,0.08824628,0.06756289,25 - 45,Male,Caucasian,F,0,0,0,25.195646,4.522402,93.27631,53.98275,25 - 45,Male,Caucasian,F,0,0,0,200.53846979141235,Y,Y,Medium-Low,Medium-Low,High
