,scaled_input_age,scaled_input_priors_count,scaled_input_days_b_screening_arrest,scaled_input_length_of_stay,scaled_input_age_cat,scaled_input_sex,scaled_input_race,scaled_input_c_charge_degree,scaled_input_is_recid,scaled_input_is_violent_recid,scaled_input_two_year_recid,scaled_input_class,origin_input_age,origin_input_priors_count,origin_input_days_b_screening_arrest,origin_input_length_of_stay,origin_input_age_cat,origin_input_sex,origin_input_race,origin_input_c_charge_degree,origin_input_is_recid,origin_input_is_violent_recid,origin_input_two_year_recid,origin_input_class,scaled_adv_age,scaled_adv_priors_count,scaled_adv_days_b_screening_arrest,scaled_adv_length_of_stay,scaled_adv_age_cat,scaled_adv_sex,scaled_adv_race,scaled_adv_c_charge_degree,scaled_adv_is_recid,scaled_adv_is_violent_recid,scaled_adv_two_year_recid,origin_adv_age,origin_adv_priors_count,origin_adv_days_b_screening_arrest,origin_adv_length_of_stay,origin_adv_age_cat,origin_adv_sex,origin_adv_race,origin_adv_c_charge_degree,origin_adv_is_recid,origin_adv_is_violent_recid,origin_adv_two_year_recid,running_time,Predict_Success,Attack_Success?,ground_truth,prediction,adv_prediction
0,0.5641025641025641,0.0,0.0,0.0012515644555694619,Greater than 45,Male,Caucasian,F,0,0,0,Medium-Low,62.0,0.0,0.0,1.0,Greater than 45,Male,Caucasian,F,0,0,0,Medium-Low,0.29483598,0.2692666,0.2683042,0.27051818,Greater than 45,Male,Caucasian,F,0,0,0,40.997208,10.232131,283.59753,216.14403,Greater than 45,Male,Caucasian,F,0,0,0,138.4935519695282,Y,Y,Medium-Low,Medium-Low,High
0,0.12820512820512822,0.02631578947368421,0.000946073793755913,0.0012515644555694619,25 - 45,Male,African-American,M,0,0,0,Medium-Low,28.0,1.0,1.0,1.0,25 - 45,Male,African-American,M,0,0,0,Medium-Low,0.016726675,0.13779426,0.07112922,0.112730026,25 - 45,Male,African-American,M,0,0,0,19.30468,5.2361817,75.183586,90.07129,25 - 45,Male,African-American,M,0,0,0,138.4935519695282,Y,Y,Medium-Low,Medium-Low,High
0,0.5,0.21052631578947367,0.0,0.0012515644555694619,Greater than 45,Male,African-American,M,1,0,1,Medium-Low,57.0,8.0,0.0,1.0,Greater than 45,Male,African-American,M,1,0,1,Medium-Low,0.39708883,0.3134375,0.102503635,0.104162745,Greater than 45,Male,African-American,M,1,0,1,48.972927,11.9106245,108.346344,83.226036,Greater than 45,Male,African-American,M,1,0,1,138.4935519695282,Y,Y,Medium-Low,Medium-Low,High
0,0.01282051282051283,0.02631578947368421,0.0,0.0012515644555694619,Less than 25,Male,African-American,F,1,0,1,High,19.0,1.0,0.0,1.0,Less than 25,Male,African-American,F,1,0,1,High,0.028246704,0.010889599,0.0019788607,0.0,Less than 25,Male,African-American,F,1,0,1,20.203243,0.41380477,2.0916557,0.0,Less than 25,Male,African-American,F,1,0,1,138.4935519695282,Y,Y,High,High,Medium-Low
0,0.24358974358974358,0.0,0.000946073793755913,0.0012515644555694619,25 - 45,Female,Other,M,0,0,0,Medium-Low,37.0,0.0,1.0,1.0,25 - 45,Female,Other,M,0,0,0,Medium-Low,0.011531247,0.2320585,0.20284958,0.23331006,25 - 45,Female,Other,M,0,0,0,18.899437,8.818223,214.412,186.41473,25 - 45,Female,Other,M,0,0,0,138.4935519695282,Y,Y,Medium-Low,Medium-Low,High
0,0.06410256410256412,0.10526315789473684,0.000946073793755913,0.0,Less than 25,Male,African-American,F,1,0,1,High,23.0,4.0,1.0,0.0,Less than 25,Male,African-American,F,1,0,1,High,0.10525916,0.064106576,0.015451157,0.0,Less than 25,Male,African-American,F,1,0,1,26.210215,2.43605,16.331873,0.0,Less than 25,Male,African-American,F,1,0,1,138.4935519695282,Y,Y,High,High,Medium-Low
0,0.10256410256410256,0.05263157894736842,0.000946073793755913,0.0,25 - 45,Male,Caucasian,F,0,0,0,Medium-Low,26.0,2.0,1.0,0.0,25 - 45,Male,Caucasian,F,0,0,0,Medium-Low,0.0,0.16547117,0.10028219,0.1128396,25 - 45,Male,Caucasian,F,0,0,0,18.0,6.2879043,105.998276,90.158844,25 - 45,Male,Caucasian,F,0,0,0,138.4935519695282,Y,Y,Medium-Low,Medium-Low,High
0,0.576923076923077,0.02631578947368421,0.000946073793755913,0.0,Greater than 45,Male,Caucasian,F,0,0,0,Medium-Low,63.0,1.0,1.0,0.0,Greater than 45,Male,Caucasian,F,0,0,0,Medium-Low,0.31455126,0.28868762,0.2633179,0.26237184,Greater than 45,Male,Caucasian,F,0,0,0,42.535,10.970129,278.32703,209.6351,Greater than 45,Male,Caucasian,F,0,0,0,138.4935519695282,Y,Y,Medium-Low,Medium-Low,High
0,0.4871794871794872,0.0,0.000946073793755913,0.007509386733416772,Greater than 45,Male,African-American,F,0,0,0,Medium-Low,56.0,0.0,1.0,6.0,Greater than 45,Male,African-American,F,0,0,0,Medium-Low,0.2697464,0.21743311,0.21837918,0.22494249,Greater than 45,Male,African-American,F,0,0,0,39.04022,8.262458,230.8268,179.72905,Greater than 45,Male,African-American,F,0,0,0,138.4935519695282,Y,Y,Medium-Low,Medium-Low,High
0,0.15384615384615383,0.05263157894736842,0.020813623462630083,0.0,25 - 45,Male,Caucasian,F,0,0,0,Medium-Low,30.0,2.0,21.999999999999996,0.0,25 - 45,Male,Caucasian,F,0,0,0,Medium-Low,0.028327093,0.17815064,0.115229234,0.12551907,25 - 45,Male,Caucasian,F,0,0,0,20.209513,6.7697244,121.7973,100.289734,25 - 45,Male,Caucasian,F,0,0,0,138.4935519695282,Y,Y,Medium-Low,Medium-Low,High
