,scaled_input_age,scaled_input_priors_count,scaled_input_days_b_screening_arrest,scaled_input_length_of_stay,scaled_input_age_cat,scaled_input_sex,scaled_input_race,scaled_input_c_charge_degree,scaled_input_is_recid,scaled_input_is_violent_recid,scaled_input_two_year_recid,scaled_input_class,origin_input_age,origin_input_priors_count,origin_input_days_b_screening_arrest,origin_input_length_of_stay,origin_input_age_cat,origin_input_sex,origin_input_race,origin_input_c_charge_degree,origin_input_is_recid,origin_input_is_violent_recid,origin_input_two_year_recid,origin_input_class,scaled_adv_age,scaled_adv_priors_count,scaled_adv_days_b_screening_arrest,scaled_adv_length_of_stay,scaled_adv_age_cat,scaled_adv_sex,scaled_adv_race,scaled_adv_c_charge_degree,scaled_adv_is_recid,scaled_adv_is_violent_recid,scaled_adv_two_year_recid,origin_adv_age,origin_adv_priors_count,origin_adv_days_b_screening_arrest,origin_adv_length_of_stay,origin_adv_age_cat,origin_adv_sex,origin_adv_race,origin_adv_c_charge_degree,origin_adv_is_recid,origin_adv_is_violent_recid,origin_adv_two_year_recid,running_time,Predict_Success,Attack_Success?,ground_truth,prediction,adv_prediction
0,0.5641025641025641,0.0,0.0,0.0012515644555694619,Greater than 45,Male,Caucasian,F,0,0,0,Medium-Low,62.0,0.0,0.0,1.0,Greater than 45,Male,Caucasian,F,0,0,0,Medium-Low,0.561331,0.12473708,0.0,0.09770369,Greater than 45,Male,Caucasian,F,0,0,0,61.783813,4.740009,0.0,78.06525,Greater than 45,Male,Caucasian,F,0,0,0,160.70013189315796,Y,Y,Medium-Low,Medium-Low,High
0,0.12820512820512822,0.02631578947368421,0.000946073793755913,0.0012515644555694619,25 - 45,Male,African-American,M,0,0,0,Medium-Low,28.0,1.0,1.0,1.0,25 - 45,Male,African-American,M,0,0,0,Medium-Low,0.13129242,0.09409063,0.0,0.110712394,25 - 45,Male,African-American,M,0,0,0,28.240808,3.575444,0.0,88.459206,25 - 45,Male,African-American,M,0,0,0,160.70013189315796,Y,Y,Medium-Low,Medium-Low,High
0,0.5,0.21052631578947367,0.0,0.0012515644555694619,Greater than 45,Male,African-American,M,1,0,1,Medium-Low,57.0,8.0,0.0,1.0,Greater than 45,Male,African-American,M,1,0,1,Medium-Low,0.4947283,0.36300105,0.05768843,0.011742437,Greater than 45,Male,African-American,M,1,0,1,56.58881,13.79404,60.97667,9.382207,Greater than 45,Male,African-American,M,1,0,1,160.70013189315796,Y,Y,Medium-Low,Medium-Low,High
0,0.01282051282051283,0.02631578947368421,0.0,0.0012515644555694619,Less than 25,Male,African-American,F,1,0,1,High,19.0,1.0,0.0,1.0,Less than 25,Male,African-American,F,1,0,1,High,0.049333006,0.025557706,0.0,0.0011056496,Less than 25,Male,African-American,F,1,0,1,21.847973,0.97119284,0.0,0.88341403,Less than 25,Male,African-American,F,1,0,1,160.70013189315796,Y,Y,High,High,Medium-Low
0,0.24358974358974358,0.0,0.000946073793755913,0.0012515644555694619,25 - 45,Female,Other,M,0,0,0,Medium-Low,37.0,0.0,1.0,1.0,25 - 45,Female,Other,M,0,0,0,Medium-Low,0.2055398,0.16384897,0.0,0.023450661,25 - 45,Female,Other,M,0,0,0,34.032104,6.2262607,0.0,18.737078,25 - 45,Female,Other,M,0,0,0,160.70013189315796,Y,Y,Medium-Low,Medium-Low,High
0,0.06410256410256412,0.10526315789473684,0.000946073793755913,0.0,Less than 25,Male,African-American,F,1,0,1,High,23.0,4.0,1.0,0.0,Less than 25,Male,African-American,F,1,0,1,High,0.68129575,0.7275077,0.23407422,0.0,Less than 25,Male,African-American,F,1,0,1,71.14107,27.645292,247.41646,0.0,Less than 25,Male,African-American,F,1,0,1,160.70013189315796,Y,Y,High,High,Medium-Low
0,0.10256410256410256,0.05263157894736842,0.000946073793755913,0.0,25 - 45,Male,Caucasian,F,0,0,0,Medium-Low,26.0,2.0,1.0,0.0,25 - 45,Male,Caucasian,F,0,0,0,Medium-Low,0.10468113,0.10789128,0.0012887671,0.108304396,25 - 45,Male,Caucasian,F,0,0,0,26.165127,4.0998683,1.3622268,86.53521,25 - 45,Male,Caucasian,F,0,0,0,160.70013189315796,Y,Y,Medium-Low,Medium-Low,High
0,0.576923076923077,0.02631578947368421,0.000946073793755913,0.0,Greater than 45,Male,Caucasian,F,0,0,0,Medium-Low,63.0,1.0,1.0,0.0,Greater than 45,Male,Caucasian,F,0,0,0,Medium-Low,0.38151607,0.43145937,0.004133281,0.10443269,Greater than 45,Male,Caucasian,F,0,0,0,47.758255,16.395456,4.368878,83.44172,Greater than 45,Male,Caucasian,F,0,0,0,160.70013189315796,Y,Y,Medium-Low,Medium-Low,High
0,0.4871794871794872,0.0,0.000946073793755913,0.007509386733416772,Greater than 45,Male,African-American,F,0,0,0,Medium-Low,56.0,0.0,1.0,6.0,Greater than 45,Male,African-American,F,0,0,0,Medium-Low,0.4509038,0.36373734,0.07431379,0.017141448,Greater than 45,Male,African-American,F,0,0,0,53.170498,13.82202,78.549675,13.696017,Greater than 45,Male,African-American,F,0,0,0,160.70013189315796,Y,Y,Medium-Low,Medium-Low,High
0,0.15384615384615383,0.05263157894736842,0.020813623462630083,0.0,25 - 45,Male,Caucasian,F,0,0,0,Medium-Low,30.0,2.0,21.999999999999996,0.0,25 - 45,Male,Caucasian,F,0,0,0,Medium-Low,0.15683988,0.13280979,0.01772722,0.11598758,25 - 45,Male,Caucasian,F,0,0,0,30.23351,5.046772,18.737673,92.67407,25 - 45,Male,Caucasian,F,0,0,0,160.70013189315796,Y,Y,Medium-Low,Medium-Low,High
