,scaled_input_age,scaled_input_priors_count,scaled_input_days_b_screening_arrest,scaled_input_length_of_stay,scaled_input_age_cat,scaled_input_sex,scaled_input_race,scaled_input_c_charge_degree,scaled_input_is_recid,scaled_input_is_violent_recid,scaled_input_two_year_recid,scaled_input_class,origin_input_age,origin_input_priors_count,origin_input_days_b_screening_arrest,origin_input_length_of_stay,origin_input_age_cat,origin_input_sex,origin_input_race,origin_input_c_charge_degree,origin_input_is_recid,origin_input_is_violent_recid,origin_input_two_year_recid,origin_input_class,scaled_adv_age,scaled_adv_priors_count,scaled_adv_days_b_screening_arrest,scaled_adv_length_of_stay,scaled_adv_age_cat,scaled_adv_sex,scaled_adv_race,scaled_adv_c_charge_degree,scaled_adv_is_recid,scaled_adv_is_violent_recid,scaled_adv_two_year_recid,origin_adv_age,origin_adv_priors_count,origin_adv_days_b_screening_arrest,origin_adv_length_of_stay,origin_adv_age_cat,origin_adv_sex,origin_adv_race,origin_adv_c_charge_degree,origin_adv_is_recid,origin_adv_is_violent_recid,origin_adv_two_year_recid,running_time,Predict_Success,Attack_Success?,ground_truth,prediction,adv_prediction
0,0.5641025641025641,0.0,0.0,0.0012515644555694619,Greater than 45,Male,Caucasian,F,0,0,0,Medium-Low,62.0,0.0,0.0,1.0,Greater than 45,Male,Caucasian,F,0,0,0,Medium-Low,0.29861647,0.42107835,0.015618568,0.17916301,Greater than 45,Male,Caucasian,F,0,0,0,41.292084,16.000977,16.508827,143.15125,Greater than 45,Male,Caucasian,F,0,0,0,120.34543013572693,Y,Y,Medium-Low,Medium-Low,High
0,0.12820512820512822,0.02631578947368421,0.000946073793755913,0.0012515644555694619,25 - 45,Male,African-American,M,0,0,0,Medium-Low,28.0,1.0,1.0,1.0,25 - 45,Male,African-American,M,0,0,0,Medium-Low,0.01613622,0.1928685,0.0136779025,0.07394781,25 - 45,Male,African-American,M,0,0,0,19.258625,7.329003,14.457543,59.0843,25 - 45,Male,African-American,M,0,0,0,120.34543013572693,Y,Y,Medium-Low,Medium-Low,High
0,0.5,0.21052631578947367,0.0,0.0012515644555694619,Greater than 45,Male,African-American,M,1,0,1,Medium-Low,57.0,8.0,0.0,1.0,Greater than 45,Male,African-American,M,1,0,1,Medium-Low,0.40580803,0.3602016,0.0034279446,0.06987195,Greater than 45,Male,African-American,M,1,0,1,49.653027,13.68766,3.6233375,55.827686,Greater than 45,Male,African-American,M,1,0,1,120.34543013572693,Y,Y,Medium-Low,Medium-Low,High
0,0.01282051282051283,0.02631578947368421,0.0,0.0012515644555694619,Less than 25,Male,African-American,F,1,0,1,High,19.0,1.0,0.0,1.0,Less than 25,Male,African-American,F,1,0,1,High,0.026506651,0.0040852963,0.0,0.0,Less than 25,Male,African-American,F,1,0,1,20.067518,0.15524127,0.0,0.0,Less than 25,Male,African-American,F,1,0,1,120.34543013572693,Y,Y,High,High,Medium-Low
0,0.24358974358974358,0.0,0.000946073793755913,0.0012515644555694619,25 - 45,Female,Other,M,0,0,0,Medium-Low,37.0,0.0,1.0,1.0,25 - 45,Female,Other,M,0,0,0,Medium-Low,0.005350098,0.37427342,0.026560392,0.16180226,25 - 45,Female,Other,M,0,0,0,18.417307,14.22239,28.074335,129.28001,25 - 45,Female,Other,M,0,0,0,120.34543013572693,Y,Y,Medium-Low,Medium-Low,High
0,0.06410256410256412,0.10526315789473684,0.000946073793755913,0.0,Less than 25,Male,African-American,F,1,0,1,High,23.0,4.0,1.0,0.0,Less than 25,Male,African-American,F,1,0,1,High,0.10220986,0.046484914,0.0,0.0,Less than 25,Male,African-American,F,1,0,1,25.972368,1.7664267,0.0,0.0,Less than 25,Male,African-American,F,1,0,1,120.34543013572693,Y,Y,High,High,Medium-Low
0,0.10256410256410256,0.05263157894736842,0.000946073793755913,0.0,25 - 45,Male,Caucasian,F,0,0,0,Medium-Low,26.0,2.0,1.0,0.0,25 - 45,Male,Caucasian,F,0,0,0,Medium-Low,0.0,0.23035973,0.009296107,0.07712492,25 - 45,Male,Caucasian,F,0,0,0,18.0,8.75367,9.825985,61.622814,25 - 45,Male,Caucasian,F,0,0,0,120.34543013572693,Y,Y,Medium-Low,Medium-Low,High
0,0.576923076923077,0.02631578947368421,0.000946073793755913,0.0,Greater than 45,Male,Caucasian,F,0,0,0,Medium-Low,63.0,1.0,1.0,0.0,Greater than 45,Male,Caucasian,F,0,0,0,Medium-Low,0.31156522,0.43088704,0.030209918,0.16808747,Greater than 45,Male,Caucasian,F,0,0,0,42.302086,16.373707,31.931883,134.30188,Greater than 45,Male,Caucasian,F,0,0,0,120.34543013572693,Y,Y,Medium-Low,Medium-Low,High
0,0.4871794871794872,0.0,0.000946073793755913,0.007509386733416772,Greater than 45,Male,African-American,F,0,0,0,Medium-Low,56.0,0.0,1.0,6.0,Greater than 45,Male,African-American,F,0,0,0,Medium-Low,0.28780693,0.32545403,0.017065864,0.15303311,Greater than 45,Male,African-American,F,0,0,0,40.44894,12.367253,18.038618,122.27345,Greater than 45,Male,African-American,F,0,0,0,120.34543013572693,Y,Y,Medium-Low,Medium-Low,High
0,0.15384615384615383,0.05263157894736842,0.020813623462630083,0.0,25 - 45,Male,Caucasian,F,0,0,0,Medium-Low,30.0,2.0,21.999999999999996,0.0,25 - 45,Male,Caucasian,F,0,0,0,Medium-Low,0.030605525,0.25103423,0.030045625,0.08200607,25 - 45,Male,Caucasian,F,0,0,0,20.38723,9.539301,31.758224,65.52285,25 - 45,Male,Caucasian,F,0,0,0,120.34543013572693,Y,Y,Medium-Low,Medium-Low,High
