,scaled_input_age,scaled_input_capital-gain,scaled_input_capital-loss,scaled_input_hours-per-week,scaled_input_workclass,scaled_input_education,scaled_input_marital-status,scaled_input_occupation,scaled_input_relationship,scaled_input_race,scaled_input_sex,scaled_input_native-country,scaled_input_class,origin_input_age,origin_input_capital-gain,origin_input_capital-loss,origin_input_hours-per-week,origin_input_workclass,origin_input_education,origin_input_marital-status,origin_input_occupation,origin_input_relationship,origin_input_race,origin_input_sex,origin_input_native-country,origin_input_class,scaled_adv_age,scaled_adv_capital-gain,scaled_adv_capital-loss,scaled_adv_hours-per-week,scaled_adv_workclass,scaled_adv_education,scaled_adv_marital-status,scaled_adv_occupation,scaled_adv_relationship,scaled_adv_race,scaled_adv_sex,scaled_adv_native-country,origin_adv_age,origin_adv_capital-gain,origin_adv_capital-loss,origin_adv_hours-per-week,origin_adv_workclass,origin_adv_education,origin_adv_marital-status,origin_adv_occupation,origin_adv_relationship,origin_adv_race,origin_adv_sex,origin_adv_native-country,running_time,Predict_Success,Attack_Success?,ground_truth,prediction,adv_prediction
0,0.136986301369863,0.0,0.0,0.37755102040816324,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,<=50K,27.0,0.0,0.0,38.0,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,<=50K,0.15377249,0.29003713,0.02886992,0.409217,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,28.225391,29003.422,125.75737,41.103264,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,4.594232797622681,Y,Y,<=50K,<=50K,>50K
0,0.3835616438356165,0.0,0.0,0.39795918367346933,State-gov,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,<=50K,45.00000000000001,0.0,0.0,40.0,State-gov,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,<=50K,0.40037394,0.29048878,0.02891488,0.42967448,State-gov,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,46.2273,29048.588,125.95322,43.108097,State-gov,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,4.594232797622681,Y,Y,<=50K,<=50K,>50K
0,0.1643835616438356,0.0,0.0,0.5510204081632653,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States,>50K,29.0,0.0,0.0,55.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States,>50K,0.11786089,0.0,0.0,0.46325856,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States,25.603846,0.0,0.0,46.399338,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States,4.594232797622681,Y,Y,>50K,>50K,<=50K
0,0.1780821917808219,0.0,0.0,0.39795918367346933,Private,Bachelors,Never-married,Machine-op-inspct,Not-in-family,White,Female,United-States,<=50K,30.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Machine-op-inspct,Not-in-family,White,Female,United-States,<=50K,0.19487529,0.2901561,0.028881768,0.42963815,Private,Bachelors,Never-married,Machine-op-inspct,Not-in-family,White,Female,United-States,31.225895,29015.32,125.80898,43.104538,Private,Bachelors,Never-married,Machine-op-inspct,Not-in-family,White,Female,United-States,4.594232797622681,Y,Y,<=50K,<=50K,>50K
0,0.1643835616438356,0.022020220202202023,0.0,0.5,Self-emp-not-inc,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,United-States,<=50K,29.0,2202.0,0.0,50.00000000000001,Self-emp-not-inc,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,United-States,<=50K,0.18118595,0.31233704,0.028897762,0.5316965,Self-emp-not-inc,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,United-States,30.226574,31233.393,125.878654,53.106255,Self-emp-not-inc,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,United-States,4.594232797622681,Y,Y,<=50K,<=50K,>50K
0,0.46575342465753417,0.0,0.0,0.4693877551020408,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,50.99999999999999,0.0,0.0,47.0,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.41937384,0.0,0.0,0.38189566,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,47.61429,0.0,0.0,38.425774,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,4.594232797622681,Y,Y,>50K,>50K,<=50K
0,0.5616438356164384,0.15024150241502415,0.0,0.6020408163265305,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,58.00000000000001,15024.0,0.0,59.99999999999999,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.5196241,0.016861541,0.0,0.52277327,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,54.93256,1686.1372,0.0,52.23178,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,4.594232797622681,Y,Y,>50K,>50K,<=50K
0,0.0684931506849315,0.0,0.0,0.39795918367346933,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,Other,Female,United-States,<=50K,22.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,Other,Female,United-States,<=50K,0.08526488,0.28978747,0.028845074,0.4295979,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,Other,Female,United-States,23.224335,28978.457,125.64914,43.100594,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,Other,Female,United-States,4.594232797622681,Y,Y,<=50K,<=50K,>50K
0,0.4520547945205479,0.0,0.0,0.39795918367346933,Private,Assoc-acdm,Divorced,Sales,Not-in-family,White,Female,United-States,<=50K,50.0,0.0,0.0,40.0,Private,Assoc-acdm,Divorced,Sales,Not-in-family,White,Female,United-States,<=50K,0.46884495,0.2901061,0.028876787,0.4296327,Private,Assoc-acdm,Divorced,Sales,Not-in-family,White,Female,United-States,51.22568,29010.318,125.787285,43.104004,Private,Assoc-acdm,Divorced,Sales,Not-in-family,White,Female,United-States,4.594232797622681,Y,Y,<=50K,<=50K,>50K
0,0.4520547945205479,0.03103031030310303,0.0,0.39795918367346933,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K,50.0,3103.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K,0.46887064,0.3215807,0.028921012,0.4296812,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,51.22756,32157.75,125.97993,43.108757,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,4.594232797622681,N,N,>50K,<=50K,>50K
