,scaled_input_age,scaled_input_capital-gain,scaled_input_capital-loss,scaled_input_hours-per-week,scaled_input_workclass,scaled_input_education,scaled_input_marital-status,scaled_input_occupation,scaled_input_relationship,scaled_input_race,scaled_input_sex,scaled_input_native-country,scaled_input_class,origin_input_age,origin_input_capital-gain,origin_input_capital-loss,origin_input_hours-per-week,origin_input_workclass,origin_input_education,origin_input_marital-status,origin_input_occupation,origin_input_relationship,origin_input_race,origin_input_sex,origin_input_native-country,origin_input_class,scaled_adv_age,scaled_adv_capital-gain,scaled_adv_capital-loss,scaled_adv_hours-per-week,scaled_adv_workclass,scaled_adv_education,scaled_adv_marital-status,scaled_adv_occupation,scaled_adv_relationship,scaled_adv_race,scaled_adv_sex,scaled_adv_native-country,origin_adv_age,origin_adv_capital-gain,origin_adv_capital-loss,origin_adv_hours-per-week,origin_adv_workclass,origin_adv_education,origin_adv_marital-status,origin_adv_occupation,origin_adv_relationship,origin_adv_race,origin_adv_sex,origin_adv_native-country,running_time,Predict_Success,Attack_Success?,ground_truth,prediction,adv_prediction
0,0.136986301369863,0.0,0.0,0.37755102040816324,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,<=50K,27.0,0.0,0.0,38.0,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,<=50K,0.19964764,0.07144564,0.07144564,0.44899666,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,31.574278,7144.492,311.2172,45.00167,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,869.2796778678894,Y,Y,<=50K,<=50K,>50K
0,0.3835616438356165,0.0,0.0,0.39795918367346933,State-gov,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,<=50K,45.00000000000001,0.0,0.0,40.0,State-gov,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,<=50K,0.38805965,0.0044980044,0.0044980044,0.40245718,State-gov,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,45.328354,449.79596,19.593307,40.440804,State-gov,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,869.2796778678894,Y,Y,<=50K,<=50K,>50K
0,0.1643835616438356,0.0,0.0,0.5510204081632653,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States,>50K,29.0,0.0,0.0,55.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States,>50K,0.1464782,0.0,0.0,0.533115,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States,27.69291,0.0,0.0,53.245274,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States,869.2796778678894,Y,Y,>50K,>50K,<=50K
0,0.1780821917808219,0.0,0.0,0.39795918367346933,Private,Bachelors,Never-married,Machine-op-inspct,Not-in-family,White,Female,United-States,<=50K,30.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Machine-op-inspct,Not-in-family,White,Female,United-States,<=50K,0.24615957,0.06807737,0.06807737,0.46603653,Private,Bachelors,Never-married,Machine-op-inspct,Not-in-family,White,Female,United-States,34.969646,6807.669,296.545,46.671577,Private,Bachelors,Never-married,Machine-op-inspct,Not-in-family,White,Female,United-States,869.2796778678894,Y,Y,<=50K,<=50K,>50K
0,0.1643835616438356,0.022020220202202023,0.0,0.5,Self-emp-not-inc,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,United-States,<=50K,29.0,2202.0,0.0,50.00000000000001,Self-emp-not-inc,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,United-States,<=50K,0.20616986,0.069778845,0.047758624,0.54775864,Self-emp-not-inc,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,United-States,32.0504,6977.8145,208.03656,54.680347,Self-emp-not-inc,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,United-States,869.2796778678894,Y,Y,<=50K,<=50K,>50K
0,0.46575342465753417,0.0,0.0,0.4693877551020408,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,50.99999999999999,0.0,0.0,47.0,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.4470845,0.0,0.0,0.44779548,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,49.63717,0.0,0.0,44.883957,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,869.2796778678894,Y,Y,>50K,>50K,<=50K
0,0.5616438356164384,0.15024150241502415,0.0,0.6020408163265305,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,58.00000000000001,15024.0,0.0,59.99999999999999,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.5125311,0.084949486,0.0,0.53674877,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,54.414772,8494.863,0.0,53.60138,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,869.2796778678894,Y,Y,>50K,>50K,<=50K
0,0.0684931506849315,0.0,0.0,0.39795918367346933,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,Other,Female,United-States,<=50K,22.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,Other,Female,United-States,<=50K,0.15706743,0.09899425,0.09899425,0.48553008,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,Other,Female,United-States,28.465921,9899.326,431.21893,48.581947,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,Other,Female,United-States,869.2796778678894,Y,Y,<=50K,<=50K,>50K
0,0.4520547945205479,0.0,0.0,0.39795918367346933,Private,Assoc-acdm,Divorced,Sales,Not-in-family,White,Female,United-States,<=50K,50.0,0.0,0.0,40.0,Private,Assoc-acdm,Divorced,Sales,Not-in-family,White,Female,United-States,<=50K,0.5033009,0.05124611,0.05124611,0.44920528,Private,Assoc-acdm,Divorced,Sales,Not-in-family,White,Female,United-States,53.740967,5124.5596,223.22806,45.022118,Private,Assoc-acdm,Divorced,Sales,Not-in-family,White,Female,United-States,869.2796778678894,Y,Y,<=50K,<=50K,>50K
0,0.4520547945205479,0.03103031030310303,0.0,0.39795918367346933,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K,50.0,3103.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K,0.4574165,0.036391992,0.0053616837,0.40332088,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,50.391403,3639.1628,23.355494,40.525444,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,869.2796778678894,N,N,>50K,<=50K,>50K
