,scaled_input_age,scaled_input_capital-gain,scaled_input_capital-loss,scaled_input_hours-per-week,scaled_input_workclass,scaled_input_education,scaled_input_marital-status,scaled_input_occupation,scaled_input_relationship,scaled_input_race,scaled_input_sex,scaled_input_native-country,scaled_input_class,origin_input_age,origin_input_capital-gain,origin_input_capital-loss,origin_input_hours-per-week,origin_input_workclass,origin_input_education,origin_input_marital-status,origin_input_occupation,origin_input_relationship,origin_input_race,origin_input_sex,origin_input_native-country,origin_input_class,scaled_adv_age,scaled_adv_capital-gain,scaled_adv_capital-loss,scaled_adv_hours-per-week,scaled_adv_workclass,scaled_adv_education,scaled_adv_marital-status,scaled_adv_occupation,scaled_adv_relationship,scaled_adv_race,scaled_adv_sex,scaled_adv_native-country,origin_adv_age,origin_adv_capital-gain,origin_adv_capital-loss,origin_adv_hours-per-week,origin_adv_workclass,origin_adv_education,origin_adv_marital-status,origin_adv_occupation,origin_adv_relationship,origin_adv_race,origin_adv_sex,origin_adv_native-country,running_time,Predict_Success,Attack_Success?,ground_truth,prediction,adv_prediction
0,0.136986301369863,0.0,0.0,0.37755102040816324,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,<=50K,27.0,0.0,0.0,38.0,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,<=50K,0.19771847,0.08073926,0.0,0.4501217,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,31.433449,8073.845,0.0,45.111927,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,658.1669611930847,Y,Y,<=50K,<=50K,>50K
0,0.3835616438356165,0.0,0.0,0.39795918367346933,State-gov,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,<=50K,45.00000000000001,0.0,0.0,40.0,State-gov,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,<=50K,0.352288,0.023403926,0.0,0.37059966,State-gov,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,42.717026,2340.3691,0.0,37.318768,State-gov,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,658.1669611930847,Y,Y,<=50K,<=50K,>50K
0,0.1643835616438356,0.0,0.0,0.5510204081632653,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States,>50K,29.0,0.0,0.0,55.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States,>50K,0.15656532,0.0037970669,0.006062396,0.54513955,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States,28.429268,379.70288,26.407797,54.423676,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States,658.1669611930847,Y,Y,>50K,>50K,<=50K
0,0.1780821917808219,0.0,0.0,0.39795918367346933,Private,Bachelors,Never-married,Machine-op-inspct,Not-in-family,White,Female,United-States,<=50K,30.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Machine-op-inspct,Not-in-family,White,Female,United-States,<=50K,0.22730312,0.08074315,0.04582399,0.45814115,Private,Bachelors,Never-married,Machine-op-inspct,Not-in-family,White,Female,United-States,33.59313,8074.2344,199.6093,45.89783,Private,Bachelors,Never-married,Machine-op-inspct,Not-in-family,White,Female,United-States,658.1669611930847,Y,Y,<=50K,<=50K,>50K
0,0.1643835616438356,0.022020220202202023,0.0,0.5,Self-emp-not-inc,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,United-States,<=50K,29.0,2202.0,0.0,50.00000000000001,Self-emp-not-inc,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,United-States,<=50K,0.19310865,0.050745297,0.017898507,0.51057786,Self-emp-not-inc,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,United-States,31.096931,5074.479,77.9659,51.03663,Self-emp-not-inc,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,United-States,658.1669611930847,Y,Y,<=50K,<=50K,>50K
0,0.46575342465753417,0.0,0.0,0.4693877551020408,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,50.99999999999999,0.0,0.0,47.0,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.8138257,0.31113923,0.01782506,0.22141986,Private,Masters,Separated,Prof-specialty,Husband,White,Male,United-States,76.40927,31113.611,77.64596,22.699146,Private,Masters,Separated,Prof-specialty,Husband,White,Male,United-States,658.1669611930847,Y,Y,>50K,>50K,<=50K
0,0.5616438356164384,0.15024150241502415,0.0,0.6020408163265305,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,58.00000000000001,15024.0,0.0,59.99999999999999,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.42873225,0.033964783,0.08316165,0.4897379,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,48.29745,3396.4443,362.25217,48.994312,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,658.1669611930847,Y,Y,>50K,>50K,<=50K
0,0.0684931506849315,0.0,0.0,0.39795918367346933,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,Other,Female,United-States,<=50K,22.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,Other,Female,United-States,<=50K,0.05273565,0.080744825,0.080744825,0.4358545,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,Other,Female,United-States,20.849703,8074.402,351.72446,43.71374,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,Other,Female,United-States,658.1669611930847,Y,Y,<=50K,<=50K,>50K
0,0.4520547945205479,0.0,0.0,0.39795918367346933,Private,Assoc-acdm,Divorced,Sales,Not-in-family,White,Female,United-States,<=50K,50.0,0.0,0.0,40.0,Private,Assoc-acdm,Divorced,Sales,Not-in-family,White,Female,United-States,<=50K,0.42453757,0.04751317,0.01017423,0.39755484,Private,Assoc-acdm,Divorced,Sales,Not-in-family,White,Female,United-States,47.99124,4751.2695,44.318943,39.960373,Private,Assoc-acdm,Divorced,Sales,Not-in-family,White,Female,United-States,658.1669611930847,Y,Y,<=50K,<=50K,>50K
0,0.4520547945205479,0.03103031030310303,0.0,0.39795918367346933,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K,50.0,3103.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K,0.42859936,0.013679649,0.017612116,0.38044223,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,48.287754,1367.9512,76.718376,38.283337,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,658.1669611930847,Y,Y,>50K,>50K,<=50K
